"animal","gene","sex","zygosity","week","weight"
"1753",130781671,"3045",0,0,8,21.3
"1754",130781671,"3045",0,0,9.142857142,21.2
"1755",130781671,"3045",0,0,11,22.2
"1756",130781671,"3045",0,0,13,23.5
"1757",130781671,"3045",0,0,14.142857142,25.8
"1758",130781671,"3045",0,0,15,24.9
"1759",130781671,"3045",0,0,16,24.4
"1760",130781675,"3045",0,0,4,13.8
"1761",130781675,"3045",0,0,6,17.5
"1762",130781675,"3045",0,0,8,21.1
"1763",130781675,"3045",0,0,9.142857142,21.7
"1764",130781675,"3045",0,0,11,23
"1765",130781675,"3045",0,0,13,23.7
"1766",130781675,"3045",0,0,14.142857142,26.8
"1767",130781675,"3045",0,0,15,25.5
"1768",130781675,"3045",0,0,16,26.1
"1769",130781676,"3045",0,0,4,14.4
"1770",130781676,"3045",0,0,6,18.4
"1771",130781676,"3045",0,0,8,21.4
"1772",130781676,"3045",0,0,9.142857142,21.8
"1773",130781676,"3045",0,0,11,23.7
"1774",130781676,"3045",0,0,13,24.9
"1775",130781676,"3045",0,0,14.142857142,27.3
"1776",130781676,"3045",0,0,15,26.6
"1777",130781676,"3045",0,0,16,28.3
"1778",130783401,"3045",1,0,3.857142857,19.2
"1779",130783401,"3045",1,0,6.285714285,24.9
"1780",130783401,"3045",1,0,8.285714285,28
"1781",130783401,"3045",1,0,9.285714285,30
"1782",130783401,"3045",1,0,11.285714285,34.1
"1783",130783401,"3045",1,0,12.285714285,35.8
"1784",130783401,"3045",1,0,13.285714285,36.3
"1785",130783401,"3045",1,0,15.285714285,37.1
"1786",130783401,"3045",1,0,16.714285714,37.8
"1787",130783387,"3045",1,0,4.142857142,18.8
"1788",130783387,"3045",1,0,6.142857142,22.6
"1789",130783387,"3045",1,0,8.142857142,24.4
"1790",130783387,"3045",1,0,9.142857142,25.4
"1791",130783387,"3045",1,0,11.142857142,26.5
"1792",130783387,"3045",1,0,12.142857142,26.6
"1793",130783387,"3045",1,0,13.142857142,27.5
"1794",130783387,"3045",1,0,14.285714285,28.2
"1795",130783387,"3045",1,0,15.142857142,28.5
"1796",130783387,"3045",1,0,16.571428571,29.3
"1797",130783389,"3045",1,0,4.142857142,19.9
"1798",130783389,"3045",1,0,6.142857142,23.7
"1799",130783389,"3045",1,0,8.142857142,26.2
"1800",130783389,"3045",1,0,9.142857142,25.4
"1801",130783389,"3045",1,0,11.142857142,26.7
"1802",130783389,"3045",1,0,12.142857142,27.6
"1803",130783389,"3045",1,0,13.142857142,28.2
"1804",130783389,"3045",1,0,14.285714285,27.9
"1805",130783389,"3045",1,0,15.142857142,28
"1806",130783389,"3045",1,0,16.571428571,30
"1807",57128271,"3217",0,1,7.285714285,17.82
"1808",57128271,"3217",0,1,4.428571428,15.68
"1809",57128271,"3217",0,1,5.428571428,16.66
"1810",57128271,"3217",0,1,6.428571428,17.7
"1811",57128271,"3217",0,1,8.285714285,17.8
"1812",57128292,"3217",0,1,7.857142857,20.38
"1813",57128292,"3217",0,1,4.142857142,15.92
"1814",57128292,"3217",0,1,6.857142857,19.01
"1815",57128292,"3217",0,1,6,18.49
"1816",57128292,"3217",0,1,5,17.44
"1817",57128288,"3217",0,1,7.857142857,19.12
"1818",57128288,"3217",0,1,4.142857142,13.1
"1819",57128288,"3217",0,1,6.857142857,18.92
"1820",57128288,"3217",0,1,6,18.14
"1821",57128288,"3217",0,1,5,16.42
"1822",57128279,"3217",0,1,7.285714285,19.23
"1823",57128279,"3217",0,1,4.428571428,16.82
"1824",57128279,"3217",0,1,5.428571428,19.51
"1825",57128279,"3217",0,1,6.428571428,19.46
"1826",57128279,"3217",0,1,8.285714285,20.17
"1827",57128282,"3217",0,1,8.285714285,23.02
"1828",57128282,"3217",0,1,4.428571428,16.57
"1829",57128282,"3217",0,1,6.428571428,21.35
"1830",57128282,"3217",0,1,5.428571428,19.53
"1831",57128282,"3217",0,1,7.285714285,21.41
"1832",57128267,"3217",0,1,4.428571428,14.7
"1833",57128267,"3217",0,1,8.285714285,20.27
"1834",57128267,"3217",0,1,6.428571428,19.46
"1835",57128267,"3217",0,1,5.428571428,17.89
"1836",57128267,"3217",0,1,7.285714285,19.89
"1837",57128285,"3217",0,1,7.285714285,19.73
"1838",57128285,"3217",0,1,4.428571428,15.94
"1839",57128285,"3217",0,1,5.428571428,17.93
"1840",57128285,"3217",0,1,6.428571428,19.37
"1841",57128285,"3217",0,1,8.285714285,20.44
"1842",57128275,"3217",0,1,5.428571428,18.42
"1843",57128275,"3217",0,1,7.285714285,19.56
"1844",57128275,"3217",0,1,4.428571428,16
"1845",57128275,"3217",0,1,6.428571428,19.03
"1846",57128275,"3217",0,1,8.285714285,20.84
"1847",57128271,"3217",0,1,9.428571428,19.54
"1848",57128300,"3217",1,1,4.428571428,19.06
"1849",57128300,"3217",1,1,5.428571428,21.98
"1850",57128300,"3217",1,1,6.428571428,23.79
"1851",57128300,"3217",1,1,7.285714285,25.21
"1852",57128300,"3217",1,1,8.285714285,26.31
"1853",57128311,"3217",1,1,6.142857142,19.7
"1854",57128311,"3217",1,1,4.285714285,15.79
"1855",57128311,"3217",1,1,5.285714285,18.49
"1856",57128311,"3217",1,1,7.142857142,22.16
"1857",57128311,"3217",1,1,8.142857142,23.42
"1858",57128323,"3217",1,1,5,20.24
"1859",57128323,"3217",1,1,6,21.67
"1860",57128323,"3217",1,1,6.857142857,23.3
"1861",57128323,"3217",1,1,7.857142857,25
"1862",57128319,"3217",1,1,5,21.32
"1863",57128319,"3217",1,1,4.142857142,19.1
"1864",57128319,"3217",1,1,6,23.72
"1865",57128319,"3217",1,1,6.857142857,23.53
"1866",57128319,"3217",1,1,7.857142857,24.2
"1867",57128308,"3217",1,1,4.428571428,20.65
"1868",57128308,"3217",1,1,5.428571428,23.38
"1869",57128308,"3217",1,1,6.428571428,26.01
"1870",57128308,"3217",1,1,7.285714285,27.78
"1871",57128308,"3217",1,1,8.285714285,28.21
"1872",57128292,"3217",0,1,9,21.28
"1873",57128279,"3217",0,1,9.428571428,20.99
"1874",57128288,"3217",0,1,9,20.65
"1875",57128285,"3217",0,1,9.428571428,21.13
"1876",57128275,"3217",0,1,9.428571428,21.33
"1877",57128304,"3217",1,1,5.428571428,21.59
"1878",57128304,"3217",1,1,4.428571428,20.22
"1879",57128304,"3217",1,1,6.428571428,25.65
"1880",57128304,"3217",1,1,7.285714285,26.16
"1881",57128304,"3217",1,1,8.285714285,27.24
"1882",57128315,"3217",1,1,5,24.03
"1883",57128315,"3217",1,1,4.142857142,21.65
"1884",57128315,"3217",1,1,6,25.59
"1885",57128315,"3217",1,1,6.857142857,26.08
"1886",57128315,"3217",1,1,7.857142857,26.58
"1887",57128296,"3217",1,1,5.428571428,22.94
"1888",57128296,"3217",1,1,4.428571428,19.72
"1889",57128296,"3217",1,1,6.428571428,25.25
"1890",57128296,"3217",1,1,7.285714285,25.76
"1891",57128296,"3217",1,1,8.285714285,26.96
"1892",57128300,"3217",1,1,9.571428571,27.64
"1893",57128311,"3217",1,1,9.428571428,24.46
"1894",57128323,"3217",1,1,9.142857142,26.23
"1895",57128304,"3217",1,1,9.571428571,28.36
"1896",57128319,"3217",1,1,9.142857142,25.09
"1897",57128315,"3217",1,1,9.142857142,28.56
"1898",57128296,"3217",1,1,9.571428571,27.41
"1899",57128308,"3217",1,1,9.571428571,29.14
"1900",57128271,"3217",0,1,10.428571428,21.43
"1901",57128292,"3217",0,1,10,21.92
"1902",57128288,"3217",0,1,10,20.79
"1903",57128279,"3217",0,1,10.428571428,22.37
"1904",57128282,"3217",0,1,10.428571428,23.24
"1905",57128267,"3217",0,1,10.428571428,20.79
"1906",57128285,"3217",0,1,10.428571428,21.67
"1907",57128275,"3217",0,1,10.428571428,21.99
"1908",57128300,"3217",1,1,10.571428571,28.89
"1909",57128311,"3217",1,1,10.428571428,24.92
"1910",57128323,"3217",1,1,10.142857142,26.81
"1911",57128319,"3217",1,1,10.142857142,26.53
"1912",57128308,"3217",1,1,10.571428571,30.58
"1913",57128267,"3217",0,1,10.571428571,22.5
"1914",57128282,"3217",0,1,10.571428571,25.01
"1915",57128304,"3217",1,1,10.571428571,30.08
"1916",57128315,"3217",1,1,10.142857142,29
"1917",57128296,"3217",1,1,10.571428571,28.89
"1918",57128300,"3217",1,1,11.142857142,28.36
"1919",57128311,"3217",1,1,11,24.86
"1920",57128323,"3217",1,1,10.714285714,26.9
"1921",57128304,"3217",1,1,11.142857142,29.74
"1922",57128319,"3217",1,1,10.714285714,26.46
"1923",57128315,"3217",1,1,10.714285714,29.43
"1924",57128296,"3217",1,1,11.142857142,29.25
"1925",57128308,"3217",1,1,11.142857142,30.49
"1926",57128271,"3217",0,1,11.285714285,21.01
"1927",57128292,"3217",0,1,10.857142857,22.13
"1928",57128288,"3217",0,1,10.857142857,21.23
"1929",57128279,"3217",0,1,11.285714285,21.71
"1930",57128282,"3217",0,1,11.285714285,23.47
"1931",57128267,"3217",0,1,11.285714285,21.88
"1932",57128285,"3217",0,1,11.285714285,21.5
"1933",57128275,"3217",0,1,11.285714285,22.08
"1934",57128271,"3217",0,1,12.142857142,22.77
"1935",57128300,"3217",1,1,12.142857142,28.88
"1936",57128311,"3217",1,1,12,25.03
"1937",57128323,"3217",1,1,11.714285714,28.13
"1938",57128319,"3217",1,1,11.714285714,26.89
"1939",57128308,"3217",1,1,12.142857142,30.45
"1940",57128292,"3217",0,1,11.714285714,22.24
"1941",57128279,"3217",0,1,12.142857142,19.46
"1942",57128288,"3217",0,1,11.714285714,21.89
"1943",57128267,"3217",0,1,12.142857142,22.2
"1944",57128282,"3217",0,1,12.142857142,23.35
"1945",57128285,"3217",0,1,12.142857142,22
"1946",57128275,"3217",0,1,12.142857142,22.28
"1947",57128304,"3217",1,1,12.142857142,30.18
"1948",57128315,"3217",1,1,11.714285714,29.76
"1949",57128296,"3217",1,1,12.142857142,29.83
"1950",57128271,"3217",0,1,13,24.16
"1951",57128300,"3217",1,1,13,29.41
"1952",57128311,"3217",1,1,12.857142857,25.62
"1953",57128323,"3217",1,1,12.571428571,29.39
"1954",57128319,"3217",1,1,12.571428571,28.18
"1955",57128308,"3217",1,1,13,31.05
"1956",57128292,"3217",0,1,12.571428571,22.32
"1957",57128288,"3217",0,1,12.571428571,22.36
"1958",57128267,"3217",0,1,13,23.45
"1959",57128282,"3217",0,1,13,24.18
"1960",57128285,"3217",0,1,13,22.46
"1961",57128275,"3217",0,1,13,23.35
"1962",57128304,"3217",1,1,13,30.48
"1963",57128315,"3217",1,1,12.571428571,30.71
"1964",57128296,"3217",1,1,13,29.48
"1965",57128271,"3217",0,1,14,22.77
"1966",57128292,"3217",0,1,13.571428571,23.12
"1967",57128288,"3217",0,1,13.571428571,22.4
"1968",57128282,"3217",0,1,14,24.09
"1969",57128267,"3217",0,1,14,22.59
"1970",57128285,"3217",0,1,14,22.73
"1971",57128275,"3217",0,1,14,23.69
"1972",57128300,"3217",1,1,14.142857142,29.69
"1973",57128311,"3217",1,1,14,26.84
"1974",57128323,"3217",1,1,13.714285714,28.69
"1975",57128304,"3217",1,1,14.142857142,30.36
"1976",57128319,"3217",1,1,13.714285714,29.33
"1977",57128315,"3217",1,1,13.714285714,31.55
"1978",57128296,"3217",1,1,14.142857142,29.49
"1979",57128308,"3217",1,1,14.142857142,30.67
"1980",57128282,"3217",0,1,15,24.33
"1981",57128267,"3217",0,1,15,23.33
"1982",57128271,"3217",0,1,15.142857142,24.03
"1983",57128300,"3217",1,1,15.142857142,31.38
"1984",57128311,"3217",1,1,15,24.89
"1985",57128323,"3217",1,1,14.714285714,31.98
"1986",57128319,"3217",1,1,14.714285714,28.96
"1987",57128308,"3217",1,1,15.142857142,33.16
"1988",57128292,"3217",0,1,14.714285714,23.44
"1989",57128288,"3217",0,1,14.714285714,22.43
"1990",57128285,"3217",0,1,15.142857142,23.08
"1991",57128275,"3217",0,1,15.142857142,24.69
"1992",57128315,"3217",1,1,14.714285714,32.58
"1993",57128296,"3217",1,1,15.142857142,29.5
"1994",57128327,"3217",1,1,15,30.19
"1995",57128282,"3217",0,1,16.285714285,24.95
"1996",57128267,"3217",0,1,16.285714285,22.82
"1997",57128271,"3217",0,1,16.285714285,24.16
"1998",57128300,"3217",1,1,16.428571428,32.16
"1999",57128323,"3217",1,1,16,31.05
"2000",57128319,"3217",1,1,16,29.48
"2001",57128308,"3217",1,1,16.428571428,32.9
"2002",57128275,"3217",0,1,16.285714285,24.52
"2003",57128315,"3217",1,1,16,32.13
"2004",57128327,"3217",1,1,14.142857142,28.27
"2005",57128292,"3217",0,1,15.857142857,23.1
"2006",57128288,"3217",0,1,15.857142857,23.02
"2007",57128285,"3217",0,1,16.285714285,22.95
"2008",57128327,"3217",1,1,16.285714285,28.7
"2009",57128296,"3217",1,1,16.285714285,31.88
"2010",114292753,"3939",0,1,5.285714285,15.6
"2011",114292753,"3939",0,1,6.285714285,16
"2012",114292753,"3939",0,1,7.285714285,16.82
"2013",114292754,"3939",1,1,5.285714285,17.99
"2014",114292754,"3939",1,1,6.285714285,19.55
"2015",114292754,"3939",1,1,7.285714285,20.06
"2016",114292755,"3939",1,1,3.857142857,14.82
"2017",114292755,"3939",1,1,4.857142857,15.01
"2018",114292755,"3939",1,1,5.857142857,18.84
"2019",114292756,"3939",1,1,3.857142857,13.98
"2020",114292756,"3939",1,1,4.857142857,14.98
"2021",114292756,"3939",1,1,5.857142857,18.68
"2022",114292757,"3939",1,1,3.857142857,15.19
"2023",114292757,"3939",1,1,4.857142857,17.19
"2024",114292757,"3939",1,1,5.857142857,20.59
"2025",114292758,"3939",0,1,5.285714285,15.07
"2026",114292758,"3939",0,1,6.285714285,16.41
"2027",114292758,"3939",0,1,7.285714285,15.71
"2028",114292759,"3939",1,1,5.285714285,15.66
"2029",114292759,"3939",1,1,6.285714285,16.98
"2030",114292759,"3939",1,1,7.285714285,17.2
"2031",114292760,"3939",0,1,5.285714285,12.82
"2032",114292760,"3939",0,1,6.285714285,15.46
"2033",114292760,"3939",0,1,7.285714285,16.11
"2034",114292761,"3939",1,1,4.571428571,19.28
"2035",114292761,"3939",1,1,5.571428571,21.35
"2036",114292761,"3939",1,1,6.571428571,21.84
"2037",114292762,"3939",0,1,4.571428571,15.55
"2038",114292762,"3939",0,1,5.571428571,16
"2039",114292762,"3939",0,1,6.571428571,16.75
"2040",114292763,"3939",0,1,4.571428571,17.92
"2041",114292763,"3939",0,1,5.571428571,17.84
"2042",114292763,"3939",0,1,6.571428571,18.71
"2043",114292753,"3939",0,1,9.285714285,17.26
"2044",114292755,"3939",1,1,6.857142857,21.4
"2045",114292758,"3939",0,1,8.285714285,17.03
"2046",114292759,"3939",1,1,9.285714285,18.95
"2047",114292756,"3939",1,1,7.857142857,21.98
"2048",114292761,"3939",1,1,7.571428571,22.94
"2049",114292762,"3939",0,1,8.571428571,17.83
"2050",114292754,"3939",1,1,8.285714285,21.28
"2051",114292755,"3939",1,1,7.857142857,22.41
"2052",114292758,"3939",0,1,9.285714285,17.39
"2053",114292760,"3939",0,1,8.285714285,17.31
"2054",114292757,"3939",1,1,6.857142857,22.37
"2055",114292761,"3939",1,1,8.571428571,22.18
"2056",114292763,"3939",0,1,7.571428571,20.21
"2057",114292753,"3939",0,1,8.285714285,17.25
"2058",114292754,"3939",1,1,9.285714285,21.55
"2059",114292756,"3939",1,1,6.857142857,20.8
"2060",114292759,"3939",1,1,8.285714285,19.48
"2061",114292760,"3939",0,1,9.285714285,17.34
"2062",114292757,"3939",1,1,7.857142857,23.03
"2063",114292762,"3939",0,1,7.571428571,17.64
"2064",114292763,"3939",0,1,8.571428571,19.6
"2065",114292753,"3939",0,1,10.285714285,17.63
"2066",114292760,"3939",0,1,11.285714285,18.69
"2067",114292755,"3939",1,1,10.857142857,24.83
"2068",114292753,"3939",0,1,13.285714285,20.09
"2069",114292761,"3939",1,1,9.571428571,22.86
"2070",114292756,"3939",1,1,9.857142857,24.18
"2071",114292754,"3939",1,1,12.285714285,25.33
"2072",114292761,"3939",1,1,12.571428571,24.82
"2073",114292756,"3939",1,1,12.857142857,26.28
"2074",114293382,"3939",1,1,6.571428571,15.1
"2075",114292757,"3939",1,1,8.857142857,23.36
"2076",114293383,"3939",1,1,4.571428571,12.2
"2077",114292758,"3939",0,1,11.285714285,19.11
"2078",114292757,"3939",1,1,11.857142857,24.07
"2079",114293383,"3939",1,1,7.571428571,18.33
"2080",114292763,"3939",0,1,10.571428571,20.98
"2081",114292759,"3939",1,1,10.285714285,21.16
"2082",114292759,"3939",1,1,13.285714285,24.25
"2083",114292755,"3939",1,1,8.857142857,23.6
"2084",114292753,"3939",0,1,11.285714285,18.62
"2085",114292755,"3939",1,1,11.857142857,24.68
"2086",114292754,"3939",1,1,10.285714285,22.61
"2087",114292761,"3939",1,1,10.571428571,23.87
"2088",114292756,"3939",1,1,10.857142857,25.09
"2089",114293382,"3939",1,1,4.571428571,11.62
"2090",114292754,"3939",1,1,13.285714285,25.16
"2091",114293382,"3939",1,1,7.571428571,16.26
"2092",114292762,"3939",0,1,9.571428571,18.18
"2093",114292757,"3939",1,1,9.857142857,23.59
"2094",114293383,"3939",1,1,5.571428571,16.33
"2095",114292762,"3939",0,1,12.571428571,20.32
"2096",114292757,"3939",1,1,12.857142857,25.2
"2097",114293383,"3939",1,1,8.571428571,19.78
"2098",114292759,"3939",1,1,11.285714285,22.33
"2099",114292760,"3939",0,1,10.285714285,17.76
"2100",114292755,"3939",1,1,9.857142857,23.55
"2101",114292760,"3939",0,1,13.285714285,20.32
"2102",114292755,"3939",1,1,12.857142857,24.55
"2103",114292756,"3939",1,1,8.857142857,23.68
"2104",114292754,"3939",1,1,11.285714285,23.29
"2105",114292761,"3939",1,1,11.571428571,24.74
"2106",114292756,"3939",1,1,11.857142857,25.28
"2107",114293382,"3939",1,1,5.571428571,14.81
"2108",114293382,"3939",1,1,8.571428571,17.6
"2109",114292758,"3939",0,1,10.285714285,18.69
"2110",114292762,"3939",0,1,10.571428571,21.04
"2111",114292757,"3939",1,1,10.857142857,24.27
"2112",114293383,"3939",1,1,6.571428571,17.5
"2113",114292758,"3939",0,1,13.285714285,20.13
"2114",114292763,"3939",0,1,9.571428571,20.21
"2115",114292763,"3939",0,1,12.571428571,23.31
"2116",114292759,"3939",1,1,12.285714285,23.58
"2117",114293383,"3939",1,1,10.571428571,20.34
"2118",114292761,"3939",1,1,16.571428571,24.5
"2119",114293383,"3939",1,1,13.571428571,23.15
"2120",114292753,"3939",0,1,17.285714285,20.01
"2121",114292762,"3939",0,1,16.571428571,20.22
"2122",114292755,"3939",1,1,15.857142857,24.26
"2123",127746807,"3939",0,1,5.428571428,12.91
"2124",114292763,"3939",0,1,16.571428571,23.56
"2125",114292756,"3939",1,1,14.857142857,25.45
"2126",127746807,"3939",0,1,8.428571428,15.26
"2127",114292756,"3939",1,1,17.857142857,26.32
"2128",127746808,"3939",0,1,6.428571428,12.82
"2129",114292757,"3939",1,1,13.857142857,25.17
"2130",114292759,"3939",1,1,16.285714285,25
"2131",114292757,"3939",1,1,16.857142857,24.1
"2132",114293382,"3939",1,1,10.571428571,18.82
"2133",114293382,"3939",1,1,13.571428571,21.54
"2134",114292760,"3939",0,1,17.285714285,20.7
"2135",114293383,"3939",1,1,11.571428571,20.27
"2136",114293383,"3939",1,1,14.571428571,22.3
"2137",114292755,"3939",1,1,13.857142857,25.37
"2138",114292755,"3939",1,1,16.857142857,24.76
"2139",114292754,"3939",1,1,16.285714285,25.61
"2140",127746807,"3939",0,1,6.428571428,13.84
"2141",114292756,"3939",1,1,15.857142857,25.71
"2142",114292758,"3939",0,1,16.285714285,20.78
"2143",127746808,"3939",0,1,7.428571428,14.24
"2144",114292757,"3939",1,1,14.857142857,24.04
"2145",114292759,"3939",1,1,17.285714285,24.85
"2146",114292757,"3939",1,1,17.857142857,24.07
"2147",114293382,"3939",1,1,11.571428571,19.01
"2148",114293382,"3939",1,1,14.571428571,20.9
"2149",114293383,"3939",1,1,9.571428571,19.74
"2150",114292761,"3939",1,1,15.571428571,24.08
"2151",114293383,"3939",1,1,12.571428571,22.49
"2152",114292753,"3939",0,1,16.285714285,21.77
"2153",114292762,"3939",0,1,15.571428571,20.33
"2154",114292755,"3939",1,1,14.857142857,24.59
"2155",114292755,"3939",1,1,17.857142857,24.66
"2156",114292754,"3939",1,1,17.285714285,24.71
"2157",114292763,"3939",0,1,15.571428571,23.68
"2158",114292756,"3939",1,1,13.857142857,26.82
"2159",127746807,"3939",0,1,7.428571428,14.89
"2160",114292756,"3939",1,1,16.857142857,25.08
"2161",127746808,"3939",0,1,5.428571428,11.88
"2162",114292758,"3939",0,1,17.285714285,20.97
"2163",127746808,"3939",0,1,8.428571428,15.57
"2164",114292757,"3939",1,1,15.857142857,23.91
"2165",114293382,"3939",1,1,9.571428571,17.75
"2166",114293382,"3939",1,1,12.571428571,20.85
"2167",114292760,"3939",0,1,16.285714285,20.43
"2168",127746807,"3939",0,1,10.428571428,18.36
"2169",114293382,"3939",1,1,15.571428571,22.89
"2170",114293383,"3939",1,1,15.571428571,23.71
"2171",127746808,"3939",0,1,9.428571428,17.16
"2172",114293382,"3939",1,1,16.571428571,22.96
"2173",114293383,"3939",1,1,16.571428571,23.57
"2174",127746807,"3939",0,1,9.428571428,16.65
"2175",127746808,"3939",0,1,10.428571428,19.18
"2176",127746807,"3939",0,1,13.428571428,19.12
"2177",127746808,"3939",0,1,11.428571428,19.78
"2178",127746808,"3939",0,1,14.428571428,20.05
"2179",127746807,"3939",0,1,11.428571428,19.48
"2180",127746807,"3939",0,1,14.428571428,19.72
"2181",127746808,"3939",0,1,12.428571428,19.3
"2182",127746807,"3939",0,1,12.428571428,18.03
"2183",127746808,"3939",0,1,13.428571428,19.81
"2184",114293382,"3939",1,1,17.571428571,23.99
"2185",114293383,"3939",1,1,17.571428571,24.11
"2186",127746807,"3939",0,1,16.428571428,18.93
"2187",127746808,"3939",0,1,17.428571428,20.71
"2188",127746807,"3939",0,1,17.428571428,18.99
"2189",127746808,"3939",0,1,15.428571428,19.5
"2190",127746808,"3939",0,1,18.428571428,20.17
"2191",127746807,"3939",0,1,15.428571428,19.87
"2192",127746807,"3939",0,1,18.428571428,19.5
"2193",127746808,"3939",0,1,16.428571428,19.96
"2194",114296349,"3939",0,1,4.428571428,9.02
"2195",114296349,"3939",0,1,5.428571428,9.41
"2196",114296349,"3939",0,1,9.428571428,12.07
"2197",114296349,"3939",0,1,11.428571428,13.23
"2198",114296349,"3939",0,1,14.428571428,15.64
"2199",114296349,"3939",0,1,8.428571428,11.36
"2200",114296349,"3939",0,1,13.428571428,13.95
"2201",114296349,"3939",0,1,17.428571428,15.59
"2202",114296349,"3939",0,1,6.428571428,10.05
"2203",114296349,"3939",0,1,10.428571428,11.72
"2204",114296349,"3939",0,1,15.428571428,15.68
"2205",114296349,"3939",0,1,18.428571428,15.97
"2206",114296349,"3939",0,1,7.428571428,11.01
"2207",114296349,"3939",0,1,12.428571428,13.63
"2208",114296349,"3939",0,1,16.428571428,15.61
"2209",114293118,"4277",1,0,5.571428571,12.23
"2210",114293119,"4277",0,0,4,8.21
"2211",114293120,"4277",1,0,4,10.68
"2212",114293121,"4277",0,0,5.142857142,12.73
"2213",114293122,"4277",1,0,5.142857142,16.65
"2214",114293123,"4277",1,0,5.142857142,14.73
"2215",114293124,"4277",1,0,5.142857142,14.77
"2216",114293118,"4277",1,0,7.571428571,16.14
"2217",114293120,"4277",1,0,5,13.65
"2218",114293121,"4277",0,0,7.142857142,15.2
"2219",114293123,"4277",1,0,6.142857142,16.41
"2220",114293124,"4277",1,0,7.142857142,18.54
"2221",114293119,"4277",0,0,5,10.04
"2222",114293120,"4277",1,0,6,16.22
"2223",114293122,"4277",1,0,6.142857142,17.43
"2224",114293123,"4277",1,0,7.142857142,17.72
"2225",114293125,"4277",0,0,5.428571428,14.94
"2226",114293118,"4277",1,0,6.571428571,13
"2227",114293119,"4277",0,0,6,12.04
"2228",114293121,"4277",0,0,6.142857142,13.35
"2229",114293122,"4277",1,0,7.142857142,20
"2230",114293124,"4277",1,0,6.142857142,15.92
"2231",114293125,"4277",0,0,6.428571428,15.77
"2232",114293542,"4277",0,0,7.142857142,16.22
"2233",114293118,"4277",1,0,10.571428571,18.64
"2234",114293123,"4277",1,0,12.142857142,22.22
"2235",114293124,"4277",1,0,9.142857142,20.94
"2236",114293537,"4277",1,0,7.857142857,17.52
"2237",114293119,"4277",0,0,9,14.39
"2238",114293124,"4277",1,0,12.142857142,23.71
"2239",114293538,"4277",1,0,5.857142857,14.99
"2240",114293125,"4277",0,0,8.428571428,16.77
"2241",114293538,"4277",1,0,8.857142857,20.26
"2242",114293120,"4277",1,0,9,21.23
"2243",114293125,"4277",0,0,11.428571428,19.25
"2244",114293539,"4277",1,0,6.857142857,16.32
"2245",114293540,"4277",0,0,4.142857142,10.87
"2246",114293121,"4277",0,0,10.142857142,16.8
"2247",114293540,"4277",0,0,7.142857142,16.11
"2248",114293541,"4277",0,0,6.142857142,15.03
"2249",114293122,"4277",1,0,10.142857142,22.33
"2250",114293542,"4277",0,0,5.142857142,12.52
"2251",114293118,"4277",1,0,8.571428571,16.59
"2252",114293123,"4277",1,0,10.142857142,20.57
"2253",114293118,"4277",1,0,11.571428571,20.97
"2254",114293537,"4277",1,0,5.857142857,15.75
"2255",114293119,"4277",0,0,7,12.84
"2256",114293124,"4277",1,0,10.142857142,21.07
"2257",114293537,"4277",1,0,8.857142857,18.69
"2258",114293119,"4277",0,0,10,14.64
"2259",114293538,"4277",1,0,6.857142857,16.88
"2260",114293120,"4277",1,0,7,17.51
"2261",114293125,"4277",0,0,9.428571428,18.39
"2262",114293120,"4277",1,0,10,21.18
"2263",114293539,"4277",1,0,7.857142857,16.91
"2264",114293121,"4277",0,0,8.142857142,15.53
"2265",114293540,"4277",0,0,5.142857142,13.56
"2266",114293121,"4277",0,0,11.142857142,18.3
"2267",114293541,"4277",0,0,4.142857142,10.78
"2268",114293122,"4277",1,0,8.142857142,20.28
"2269",114293541,"4277",0,0,7.142857142,15.42
"2270",114293122,"4277",1,0,11.142857142,23.97
"2271",114293542,"4277",0,0,6.142857142,15.57
"2272",114293123,"4277",1,0,8.142857142,16.86
"2273",114293118,"4277",1,0,9.571428571,18.37
"2274",114293123,"4277",1,0,11.142857142,22.06
"2275",114293118,"4277",1,0,12.571428571,20.91
"2276",114293124,"4277",1,0,8.142857142,19.29
"2277",114293537,"4277",1,0,6.857142857,16.84
"2278",114293119,"4277",0,0,8,13.21
"2279",114293124,"4277",1,0,11.142857142,22.97
"2280",114293119,"4277",0,0,11,15.26
"2281",114293125,"4277",0,0,7.428571428,16.68
"2282",114293538,"4277",1,0,7.857142857,18.37
"2283",114293120,"4277",1,0,8,18.87
"2284",114293125,"4277",0,0,10.428571428,18.54
"2285",114293539,"4277",1,0,5.857142857,14.73
"2286",114293120,"4277",1,0,11,21.47
"2287",114293539,"4277",1,0,8.857142857,18.87
"2288",114293121,"4277",0,0,9.142857142,16.46
"2289",114293540,"4277",0,0,6.142857142,15.42
"2290",114293121,"4277",0,0,12.142857142,18.35
"2291",114293541,"4277",0,0,5.142857142,13.66
"2292",114293122,"4277",1,0,9.142857142,21.75
"2293",114293542,"4277",0,0,4.142857142,9.72
"2294",114293122,"4277",1,0,12.142857142,23.28
"2295",114293123,"4277",1,0,9.142857142,20.48
"2296",114293125,"4277",0,0,15.428571428,21.08
"2297",114293121,"4277",0,0,15.142857142,20.04
"2298",114293540,"4277",0,0,13.142857142,18.16
"2299",114293537,"4277",1,0,10.857142857,19.42
"2300",114293121,"4277",0,0,18.142857142,19.95
"2301",114293541,"4277",0,0,9.142857142,16.83
